Id,Label,Cluster Id,Cluster Label,Cluster Main Attribute,Cluster Description
UCB7Fd1xNEnSw4zYvCz1CE2g,【2ch・洒落怖】ナナフシギ作業用アーカイブ【怪談】,144,Japanese Lifestyle/Variety Vlogger Collab Circle,Content Format,"Established Japanese daily-vlog and variety YouTubers who frequently collaborate (Kirizaki Eiji, Takkuu TV Radio, Umazura Video, Toland Vlog)."
UCM8ItM1fZ7VuhL7m2ypwrTw,超カワイイ三銃士,144,Japanese Lifestyle/Variety Vlogger Collab Circle,Content Format,"Established Japanese daily-vlog and variety YouTubers who frequently collaborate (Kirizaki Eiji, Takkuu TV Radio, Umazura Video, Toland Vlog)."
UCeJp8OAlTw1DUYDT3vxQSrA,フシギミステリー倶楽部,144,Japanese Lifestyle/Variety Vlogger Collab Circle,Content Format,"Established Japanese daily-vlog and variety YouTubers who frequently collaborate (Kirizaki Eiji, Takkuu TV Radio, Umazura Video, Toland Vlog)."
UCL9KXuGkAt5qCfUlMrJayMQ,石川典行チャンネル,144,Japanese Lifestyle/Variety Vlogger Collab Circle,Content Format,"Established Japanese daily-vlog and variety YouTubers who frequently collaborate (Kirizaki Eiji, Takkuu TV Radio, Umazura Video, Toland Vlog)."
UCAW6oRUDItNDGBnbW6d0y8g,BTTPのタイムトラベルや不思議な話,144,Japanese Lifestyle/Variety Vlogger Collab Circle,Content Format,"Established Japanese daily-vlog and variety YouTubers who frequently collaborate (Kirizaki Eiji, Takkuu TV Radio, Umazura Video, Toland Vlog)."
UC9R1Lkqwhzjf7-uu2iXusqA,カジサックが切り抜く部屋,160,Kajisac (Yoshimoto Comedian) YouTube Network,Creator Collective,The YouTube network of Japanese comedian Kajiwara's Kajisac persona and related family/variety channels.
UCaweVLFU1fA7C3HQwmQNLDA,カジサックのゲーム部屋,160,Kajisac (Yoshimoto Comedian) YouTube Network,Creator Collective,The YouTube network of Japanese comedian Kajiwara's Kajisac persona and related family/variety channels.
UCdEpbrlHoqnUGMRy2LICtRw,カジサックの小部屋,160,Kajisac (Yoshimoto Comedian) YouTube Network,Creator Collective,The YouTube network of Japanese comedian Kajiwara's Kajisac persona and related family/variety channels.
UCwoMkWY2z_-i2egjuzTXYrQ,梶原雄太の部屋,160,Kajisac (Yoshimoto Comedian) YouTube Network,Creator Collective,The YouTube network of Japanese comedian Kajiwara's Kajisac persona and related family/variety channels.
UCJBcP0_cg3PB9KObAVBhA5A,シン・むとパンchannel,160,Kajisac (Yoshimoto Comedian) YouTube Network,Creator Collective,The YouTube network of Japanese comedian Kajiwara's Kajisac persona and related family/variety channels.
UCblYfXF_9LSpYgf2eZmmGKQ,サントリーサンバーズ大阪 / SUNTORY SUNBIRDS OSAKA,160,Kajisac (Yoshimoto Comedian) YouTube Network,Creator Collective,The YouTube network of Japanese comedian Kajiwara's Kajisac persona and related family/variety channels.
UC3G2QylAJ8NN3_ZzrPV6vzg,ときのそら,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC9DsUroR0zageG7qFxHT68Q,赤ティン,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCMGfV7TVTmHhEErVJg1oHBQ,Ao Ch. 火威青 ‐ ReGLOSS,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCgmPnx-EEeOrZSg5Tiw7ZRQ,Hakos Baelz Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC3Ruo_5doyu514PesWGvCAg,Aoi ch.,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCT1AQFit-Eaj_YQMsfV0RhQ,銀河アリスの地球侵略ch.,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCKu59gTZ_rdEmerdx5rV4Yg,Ren Zotto 【NIJISANJI EN】,127,Vocaloid/Japanese Independent Music Producers,Music Genre,"Hatsune Miku and Vocaloid-adjacent independent Japanese music producers (Yorushika, Mafumafu, DECO*27, inabakumori), plus official Pokemon Japan channel."
UCmpsvoDaDcn9EuwngrYKRkw,ウツボの巣穴 [四国三郎ウツボ丸],97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCVggjBr4w5tZ95FCYhc4SAw,骨淵ファング,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCYlUpdkyLYrC4puebEeP_YA,マインクラフトのんびり実況　核融合とエネルギーのNow(いま)とFuture(これから),97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC40s5z5yrd02Ngy8nQZXE5w,高遠_頼 生命科学Channel,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCt30jJgChL8qeT9VPadidSw,しぐれうい,36,J-pop/K-pop Hit Music & Live Performance Channels,Music Genre,"Major J-pop/K-pop hit-music channels: HYBE Labels, THE FIRST TAKE live-performance series, LE SSERAFIM, YOASOBI."
UCZYyhgoV314CM14zBD6vd4A,バーチャル債務者youtuber天開司,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC8rcEBzJSleTkf_-agPM20g,IRyS Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCDHABijvPBnJm7F-KlNME3w,Gigi Murin Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCL_qhgtOy0dy1Agp8vkySQg,Mori Calliope Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC9p_lqQ0FEDz327Vgf5JwqA,Koseki Bijou Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCmbs8T6MWqUHP1tIQvSgKrg,Ouro Kronii Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC3n5uGu18FoCy23ggWWp8tA,Nanashi Mumei Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCl69AEx4MdqMZH7Jtsm7Tig,Raora Panthera Ch. hololive-EN,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC9H5tuwHqu9TnZbI26hD02Q,荷物餅,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCNvA1JanA__nJrwcTEpz5zQ,Studio アステロイド,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCqm3BQLlJfvkTsX_hvm0UmA,Watame Ch. 角巻わため,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCA3k-GCjCBKrqc8xigdi3_w,テタホ【5期生専門】,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC70gUNj4giONxsM--NxujlA,Kei Morimoto,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UC24epYNaMXwtMCLDChmtUkQ,音獅子 - Music Lion -,97,Hololive VTuber Fandom & English Gaming Commentary,Vtuber/Virtual Creator,"English-speaking gaming commentators (penguinz0, Ludwig) collabing heavily with Hololive VTubers (Gawr Gura, Marine, Suisei, Pekora)."
UCL_O_HXgLJx3Auteer0n0pA,周央 サンゴ / Suo Sango【にじさんじ】,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UC1zFJrfEKvCixhsjNSb1toQ,シスター・クレア -SisterClaire-,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCSCmu_VjL4RR7rBjrvSAwSg,字ぴろぱる / AZANA PIROPARU,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UC48jH1ul-6HOrcSSfoR02fQ,Yuhi Riri Official,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCAQDFeCTVdx90GtwohwjHzQ,天ヶ瀬 むゆ / Amagase Muyu 【にじさんじ】,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCIVqvhyo8ttjYOmMJuhq_YQ,RADWIMPS,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCV5ZZlLjk5MKGg3L0n0vbzw,鷹宮リオン / Rion Takamiya,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCuep1JCrMvSxOGgGhBfJuYw,フレン・E・ルスタリオ,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCXU7YYxy_iQd3ulXyO-zC2w,伏見ガク【にじさんじ所属】,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCnRQYHTnRLSF0cLJwMnedCg,相羽ういは〖Aiba Uiha〗にじさんじ所属,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCN2XDalhsXg8OdXJBIeyBJA,柴凛太郎@歌う忍犬🐾,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCtHY-tP0dyykhTRMmnfPs_g,海妹四葉 / Umise Yotsuha 【にじさんじ】,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCuvk5PilcvDECU7dDZhQiEw,白雪 巴/Shirayuki Tomoe,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCw_VMnV67muXs-uZr-xyADA,フィンダーおじさん,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCQAdXyrF2fYcqdXUUW3YxUg,てにをは,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCiA-trSZfB0i92V_-dyDqBw,倉持めると / Kuramochi Meruto【にじさんじ】,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCD5Aep8Bviw8eVBZ3LruLIA,ItimatuSuzuka - Topic,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCKMYISTJAQ8xTplUPHiABlA,社築,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UChUJbHiTVeGrSkTdBzVfNCQ,ジョー・力一 Joe Rikiichi,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCks41vQN-hN-1KHmpZyPY3A,名伽尾アズマ☀️,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCTIE7LM5X15NVugV7Krp9Hw,夢追翔のJUKE BOX,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCQqLRLxlzkZuf7LGQwSAikQ,甘音ましろ-Mashiro Amane-,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCTBsKJaXFmK8rj1OuboNesw,古神子まる-Maru Kokago-,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCabr_YRuRIixVeQy8BMsMPg,Yozakura Kurotsuki / 黒月夜桜,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCskh11uxbzX3GQTzHMOJZSQ,ミリ･ミラー / Mili Mirror,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCwoMZOFegv8DAW0tyccukPg,咲良むむ:*) mumu Ch,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UC2qxMP86cqdqftwJdEe1ABg,【vtuber】えがきぐりこちゃんねる,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
UCGkrmvTw66Lo8feYb0IqtPw,古川本舗,145,Nijisanji/Hololive Japanese VTuber Gaming Community,Vtuber/Virtual Creator,"Japanese-language VTuber talents (Nijisanji's Hyakumantenbara Salome, Tsukino Mito; Hololive's Haachama, Roboco) centered on gaming and variety streams."
